label,pause_per_round,spin_rounds,total_pause_budget,run,QPS,r_p99_us,r_p999_us,cache_misses,LLC_load_misses,demand_rfo,cache_references,llc_miss_rate_pct
N50,50,30,1500,5,1232167.3,141.1,169.9,140333,5714,660692129,2498815167,0.0056
N50,50,30,1500,6,1232602.7,141.2,170.2,147003,6178,660469079,2497049320,0.0059
N50,50,30,1500,7,1231667.7,141.1,169.9,145537,5782,659322970,2498824569,0.0058
N50,50,30,1500,8,1231358.8,141.2,169.7,165141,6222,659591596,2498941538,0.0066
N50,50,30,1500,9,1231570.3,141.3,170.6,140332,5608,661373682,2503564421,0.0056
N50,50,30,1500,10,1232053.2,141.2,169.9,144591,6196,660238858,2507386761,0.0058
N55,55,30,1650,1,1228097.4,142.6,171.7,129631,4968,651670545,2486431575,0.0052
N55,55,30,1650,2,1228504.3,142.7,171.8,139064,5732,650864667,2475139655,0.0056
N55,55,30,1650,3,1228457.1,142.5,171.8,137182,5818,652641626,2490312313,0.0055
N55,55,30,1650,4,1227836.1,142.6,172.0,142674,6009,652006573,2485139671,0.0057
N55,55,30,1650,5,1228585.2,142.3,171.8,157074,6643,651687412,2490047234,0.0063
N55,55,30,1650,6,1229243.3,142.3,171.6,159666,6662,651366142,2482461078,0.0064
N55,55,30,1650,7,1228907.7,142.4,171.8,146751,6238,651210545,2488664848,0.0059
N55,55,30,1650,8,1229057.3,142.0,171.4,144933,5916,650551933,2487708687,0.0058
N55,55,30,1650,9,1229032.2,142.5,172.7,141354,5820,652165144,2486553597,0.0057
N55,55,30,1650,10,1230119.2,142.1,172.9,159576,6601,649540949,2487288365,0.0064
N60,60,30,1800,1,1225016.8,145.7,177.2,125327,5351,641900068,2468213948,0.0051
N60,60,30,1800,2,1225192.1,145.4,175.9,158411,7117,643011391,2469285194,0.0064
N60,60,30,1800,3,1225277.4,145.4,176.7,145265,6190,641380939,2453844713,0.0059
N60,60,30,1800,4,1225579.6,144.9,175.4,151172,6747,641807307,2463100883,0.0061
N60,60,30,1800,5,1225704.9,145.3,175.8,146839,6287,642760530,2464815576,0.0060
N60,60,30,1800,6,1225031.0,145.7,177.5,149146,6448,641443886,2476375312,0.0060
N60,60,30,1800,7,1225105.4,145.3,176.3,146336,6456,642628882,2477291576,0.0059
N60,60,30,1800,8,1225204.5,145.5,176.3,142169,6340,641968568,2475206311,0.0057
N60,60,30,1800,9,1224876.1,145.6,176.4,154076,6863,643083975,2464138084,0.0063
N60,60,30,1800,10,1225443.2,145.7,176.9,158147,7133,642768466,2464127912,0.0064
N70,70,30,2100,1,1236554.8,146.6,179.8,154805,6343,624448391,2450103087,0.0063
N70,70,30,2100,2,1235453.8,147.1,181.0,173573,7337,624314301,2458799575,0.0071
N70,70,30,2100,3,1235255.0,147.0,180.7,177282,7105,623297402,2457464358,0.0072
N70,70,30,2100,4,1234814.4,146.8,180.4,160145,6915,621704517,2451487618,0.0065
N70,70,30,2100,5,1236264.2,146.8,180.6,169015,7287,623064579,2445120674,0.0069
N70,70,30,2100,6,1234150.2,147.2,180.7,176313,7821,626513519,2459296741,0.0072
N70,70,30,2100,7,1234456.2,147.0,180.2,157454,6520,624563249,2450111056,0.0064
N70,70,30,2100,8,1234555.7,147.1,181.2,181765,7643,625285915,2463576027,0.0074
N70,70,30,2100,9,1235012.5,147.1,180.1,170990,7176,623741770,2456380199,0.0070
N70,70,30,2100,10,1235027.5,147.1,180.3,165501,6846,624293946,2465139381,0.0067
N80,80,30,2400,1,1234504.7,149.9,186.2,147065,6241,609433762,2442702241,0.0060
N80,80,30,2400,2,1234339.8,150.0,186.0,173513,7454,609142838,2428423600,0.0071
N80,80,30,2400,3,1235574.4,148.7,185.4,213153,9650,607360256,2434323863,0.0088
N80,80,30,2400,4,1234822.2,150.0,186.4,165844,6941,608911858,2435474785,0.0068
N80,80,30,2400,5,1234701.4,150.0,186.3,158800,6507,609449647,2437686418,0.0065
N80,80,30,2400,6,1234946.8,150.0,186.1,155253,6290,609807599,2435087999,0.0064
N80,80,30,2400,7,1234942.8,149.8,186.4,174625,7295,609995826,2426968163,0.0072
N80,80,30,2400,8,1235764.2,149.6,185.2,173886,7160,607875333,2419679128,0.0072
N80,80,30,2400,9,1234885.1,150.0,186.3,159588,6704,609837229,2432749833,0.0066
N80,80,30,2400,10,1235903.7,149.8,186.5,184964,8135,608683781,2427408346,0.0076
N90,90,30,2700,1,1228828.9,152.6,192.7,150315,6481,586571029,2373778895,0.0063
N90,90,30,2700,2,1228391.8,152.6,191.2,155912,6600,584536066,2373506376,0.0066
N90,90,30,2700,3,1229098.9,152.6,193.5,161857,6743,583730881,2366723826,0.0068
N90,90,30,2700,4,1229506.4,150.9,188.6,176938,7902,579017629,2372642983,0.0075
N90,90,30,2700,5,1228346.9,152.6,191.1,157593,6604,584714987,2358273081,0.0067
N90,90,30,2700,6,1228924.3,152.5,192.4,174637,7328,583679833,2367338487,0.0074
N90,90,30,2700,7,1229018.7,152.6,192.0,171414,7181,583366380,2354422172,0.0073
N90,90,30,2700,8,1228412.1,152.5,191.4,174352,7178,586710450,2376978367,0.0073
N90,90,30,2700,9,1228344.6,152.7,193.1,169932,6878,584120256,2364881081,0.0072
N90,90,30,2700,10,1228070.1,152.6,191.8,164885,6922,585560358,2364062330,0.0070
N100,100,30,3000,1,1221914.5,154.9,200.1,140301,5165,567134461,2317975030,0.0061
N100,100,30,3000,2,1222640.5,154.9,199.9,165377,6812,566682053,2309160818,0.0072
N100,100,30,3000,3,1222279.9,154.8,199.6,168455,6764,565619770,2309846032,0.0073
N100,100,30,3000,4,1221869.2,154.8,198.6,164091,6819,568051390,2312548443,0.0071
N100,100,30,3000,5,1221749.6,154.8,198.8,165382,6923,565636483,2298274679,0.0072
N100,100,30,3000,6,1222068.2,154.8,198.0,149892,5842,565890442,2308473774,0.0065
N100,100,30,3000,7,1222769.9,154.8,198.2,156509,6484,565137688,2312032307,0.0068
N100,100,30,3000,8,1222812.2,154.8,198.4,149299,5906,564401176,2302551080,0.0065
N100,100,30,3000,9,1223556.9,154.7,198.3,160574,6392,566003580,2302869087,0.0070
N100,100,30,3000,10,1223096.2,154.7,198.9,185154,7691,566096283,2306625674,0.0080
N125,125,30,3750,1,1200202.5,164.4,218.0,166067,6832,520108873,2188321741,0.0076
N125,125,30,3750,2,1199755.4,164.4,217.4,163165,6458,519913435,2173287742,0.0075
N125,125,30,3750,3,1200536.6,164.2,216.4,161341,6647,519583722,2168167092,0.0074
N125,125,30,3750,4,1201055.3,164.1,216.7,175247,7408,520253207,2168732397,0.0081
N125,125,30,3750,5,1199805.1,164.6,218.9,173218,7247,519676402,2180341736,0.0079
N125,125,30,3750,6,1199770.8,164.3,215.9,172052,7223,519627298,2190830260,0.0079
N125,125,30,3750,7,1199045.8,164.6,218.3,169933,7228,520088273,2181384294,0.0078
N125,125,30,3750,8,1198847.9,161.4,215.0,195111,8584,512118497,2188492581,0.0089
N125,125,30,3750,9,1199539.0,164.5,218.8,173072,7270,518868891,2173954900,0.0080
N125,125,30,3750,10,1200026.0,164.3,217.1,161761,6776,519186058,2178711968,0.0074
N150,150,30,4500,1,1189778.7,170.9,236.5,144105,5814,477096638,2062770175,0.0070
N150,150,30,4500,2,1188155.0,171.0,236.2,165187,6851,478086611,2067212432,0.0080
N150,150,30,4500,3,1187755.0,171.0,237.3,172528,7014,478987215,2067317009,0.0083
N150,150,30,4500,4,1187443.7,171.0,236.1,152602,5985,478343078,2074044548,0.0074
N150,150,30,4500,5,1187598.1,171.1,236.2,159206,6346,478517596,2066093944,0.0077
N150,150,30,4500,6,1187946.2,171.1,238.3,159553,6215,476867952,2068174192,0.0077
N150,150,30,4500,7,1187615.5,171.1,236.4,155604,6294,478139601,2059312464,0.0076
N150,150,30,4500,8,1188199.9,170.9,236.3,166851,6949,480143443,2070263398,0.0081
N150,150,30,4500,9,1187973.9,171.0,236.9,163517,6458,477296155,2061271241,0.0079
N150,150,30,4500,10,1187836.3,171.0,235.0,164286,6678,479118515,2057111624,0.0080
N175,175,30,5250,1,1167558.3,180.7,255.8,137998,5343,449216304,1953664020,0.0071
N175,175,30,5250,2,1167330.9,180.7,255.4,153773,6050,448752839,1958343564,0.0079
N175,175,30,5250,3,1167779.6,180.9,256.9,147952,5640,448047859,1950693302,0.0076
N175,175,30,5250,4,1167287.7,180.8,256.9,164958,6498,448864092,1949454956,0.0085
N175,175,30,5250,5,1167610.8,180.6,253.2,160430,6348,448200236,1944278151,0.0083
N175,175,30,5250,6,1167400.6,180.7,254.5,151584,5926,447433295,1950448879,0.0078
N175,175,30,5250,7,1167330.4,180.9,255.3,163009,6261,448422480,1942532489,0.0084
N175,175,30,5250,8,1167464.1,180.7,256.1,150013,5810,448969189,1950122041,0.0077
N175,175,30,5250,9,1167449.8,180.9,257.3,142872,5643,449249706,1946413377,0.0073
N175,175,30,5250,10,1167448.4,180.9,256.7,148348,5863,449741371,1954146975,0.0076
N200,200,30,6000,1,1146124.6,186.9,274.4,150179,5898,423320704,1870634109,0.0080
N200,200,30,6000,2,1146128.1,187.0,275.9,153566,5951,422995106,1864965570,0.0082
N200,200,30,6000,3,1146213.5,187.1,276.1,153862,5547,422505167,1854684065,0.0083
N200,200,30,6000,4,1146445.8,187.0,276.4,141101,5583,421590938,1856559632,0.0076
N200,200,30,6000,5,1146927.3,186.9,275.3,151939,5752,422257764,1864589509,0.0081
N200,200,30,6000,6,1146881.7,187.1,277.6,159491,6174,423134718,1875039583,0.0085
N200,200,30,6000,7,1146651.4,187.0,273.3,147040,5846,423181936,1865853985,0.0079
N200,200,30,6000,8,1146667.3,187.0,275.7,140793,5312,423633232,1869050761,0.0075
N200,200,30,6000,9,1147838.0,186.7,273.0,162448,6262,423349930,1857475705,0.0087
N200,200,30,6000,10,1147851.9,186.8,272.9,147030,5811,422525431,1865222866,0.0079
