label,pause_per_round,spin_rounds,total_pause_budget,run,QPS,r_p99_us,r_p999_us,cache_misses,LLC_load_misses,demand_rfo,cache_references,llc_miss_rate_pct
N30,30,30,900,1,1460886.7,113.2,136.4,1896298,145258,924754025,6107327962,0.0310
N30,30,30,900,2,1462249.4,113.1,136.0,1817396,139081,922685889,6019747975,0.0302
N30,30,30,900,3,1462304.2,113.2,136.9,1701202,128485,928361363,6009581730,0.0283
N30,30,30,900,4,1462218.3,113.0,136.3,2013028,158042,919393827,6027087885,0.0334
N30,30,30,900,5,1463088.2,113.1,136.8,1766578,135089,931585152,6027904025,0.0293
N30,30,30,900,6,1465018.4,112.9,136.3,1764427,134405,930272666,6076117666,0.0290
N30,30,30,900,7,1464423.4,113.1,136.9,1784996,134015,929368895,5999218382,0.0298
N30,30,30,900,8,1462005.9,113.2,137.0,1738874,132800,928140376,6030183938,0.0288
N30,30,30,900,9,1462431.7,113.2,136.3,1724057,131183,924728106,5997588197,0.0287
N30,30,30,900,10,1462937.6,113.1,136.7,1805371,138848,924425510,6027406838,0.0300
N33,33,30,990,1,1453167.4,114.3,138.2,1874372,144984,899629314,5938068129,0.0316
N33,33,30,990,2,1452063.9,114.5,138.7,1772959,136498,900779404,5920394590,0.0299
N33,33,30,990,3,1452873.3,114.5,139.2,1719257,130960,905376587,5906122028,0.0291
N33,33,30,990,4,1453485.9,114.2,138.0,1848382,145005,900529323,5961409431,0.0310
N33,33,30,990,5,1451398.0,114.5,137.8,1774091,134837,901145445,5915836414,0.0300
N33,33,30,990,6,1451316.1,114.4,138.1,1820629,141032,901478868,5982054736,0.0304
N33,33,30,990,7,1451737.9,114.4,138.3,1839558,144293,905584435,5992022321,0.0307
N33,33,30,990,8,1453732.8,114.4,137.7,1795271,138795,900704667,6001422086,0.0299
N33,33,30,990,9,1453178.2,114.4,138.0,1735141,135180,902919364,5972708076,0.0291
N33,33,30,990,10,1451543.2,114.6,138.5,1690773,127971,902387721,5870765221,0.0288
N36,36,30,1080,1,1414615.1,116.9,141.6,1468869,107479,857150418,5705792186,0.0257
N36,36,30,1080,2,1416900.4,116.7,140.7,1562802,115443,853912299,5705030029,0.0274
N36,36,30,1080,3,1418324.3,116.6,140.5,1722017,130082,851242312,5673861095,0.0304
N36,36,30,1080,4,1423587.7,116.4,139.9,1784447,138137,848085480,5677743641,0.0314
N36,36,30,1080,5,1422648.8,116.4,140.5,1755568,137298,855870783,5710450756,0.0307
N36,36,30,1080,6,1423439.7,116.5,141.3,1613933,121903,855279582,5689621234,0.0284
N36,36,30,1080,7,1422763.4,116.4,140.3,1879175,145045,847731764,5656088836,0.0332
N36,36,30,1080,8,1423483.2,116.5,140.6,1591383,119014,858433577,5664473760,0.0281
N36,36,30,1080,9,1424417.9,116.5,141.0,1489701,111629,858658202,5664539798,0.0263
N36,36,30,1080,10,1425312.2,116.4,139.9,1640998,125441,850548581,5603691491,0.0293
N40,40,30,1200,1,1392184.8,122.0,143.9,1632354,123541,812917720,5440179270,0.0300
N40,40,30,1200,2,1390960.7,122.6,144.8,1415857,102714,818831842,5456517647,0.0259
N40,40,30,1200,3,1397192.8,121.6,144.8,1485612,107173,819901594,5453538714,0.0272
N40,40,30,1200,4,1398321.8,121.5,142.4,1474413,109460,819389179,5475229849,0.0269
N40,40,30,1200,5,1398149.4,121.7,144.5,1424322,106149,825988269,5499847826,0.0259
N40,40,30,1200,6,1398788.2,121.3,143.1,1542629,114897,817186992,5469948371,0.0282
N40,40,30,1200,7,1397281.5,121.9,145.3,1429859,104009,821499325,5501597486,0.0260
N40,40,30,1200,8,1398076.4,121.5,144.2,1448224,103809,820447172,5438148783,0.0266
N40,40,30,1200,9,1397909.0,121.2,142.9,1632699,124425,814971706,5452517133,0.0299
N40,40,30,1200,10,1397758.5,122.0,144.3,1419925,106332,824169120,5490280645,0.0259
N45,45,30,1350,1,1401117.8,123.2,147.0,1654797,123808,807810747,5397207495,0.0307
