label,pause_per_round,spin_rounds,total_pause_budget,run,QPS,r_p99_us,r_p999_us,cache_misses,LLC_load_misses,demand_rfo,cache_references,llc_miss_rate_pct
N45,45,30,1350,5,1020018.3,187.3,286.0,2644827,131164,1157454608,4417918735,0.0599
N45,45,30,1350,6,1020887.5,187.2,288.2,2940690,171168,1146640680,4356866273,0.0675
N45,45,30,1350,7,1020683.5,187.1,290.2,3727142,278213,1154116843,4374360535,0.0852
N45,45,30,1350,8,1020196.4,187.4,291.1,2635923,124687,1142642461,4386097538,0.0601
N45,45,30,1350,9,1020472.0,187.3,288.1,3677815,274805,1143525181,4389659141,0.0838
N45,45,30,1350,10,1020388.5,187.1,289.2,3368421,247633,1171107154,4370645734,0.0771
N50,50,30,1500,1,1017119.2,188.6,296.1,3254022,240618,1122836955,4216107447,0.0772
N50,50,30,1500,2,1016664.1,188.6,295.7,3262984,243197,1130808736,4204357373,0.0776
N50,50,30,1500,3,1016934.8,188.6,296.0,2565129,123836,1116684370,4212546831,0.0609
N50,50,30,1500,4,1016834.2,188.5,295.4,2592795,126039,1122980706,4234574074,0.0612
N50,50,30,1500,5,1017362.8,188.7,299.6,2606905,125372,1109691832,4215760098,0.0618
N50,50,30,1500,6,1017707.3,188.9,299.6,2566381,124692,1118847125,4189493715,0.0613
N50,50,30,1500,7,1016619.6,188.0,297.7,2729465,132967,1121273010,4212113769,0.0648
N50,50,30,1500,8,1017741.9,189.2,303.8,2606653,126520,1126024958,4212444490,0.0619
N50,50,30,1500,9,1017404.6,188.7,300.5,2656873,126495,1123963605,4224411261,0.0629
N50,50,30,1500,10,1017254.3,188.5,298.2,2660496,123890,1141894296,4223745688,0.0630
N55,55,30,1650,1,1004934.8,195.0,311.0,3108447,248279,1076234273,4086255022,0.0761
N55,55,30,1650,2,1005185.7,193.9,310.9,3220476,242233,1072500946,4067076738,0.0792
N55,55,30,1650,3,1005425.6,195.5,313.1,3146850,239576,1077261407,4049231017,0.0777
N55,55,30,1650,4,1005488.7,194.7,312.4,3092258,248168,1095344239,4091832787,0.0756
N55,55,30,1650,5,1005538.3,195.2,313.0,2570557,127379,1088351451,4075756795,0.0631
N55,55,30,1650,6,1006632.4,195.0,309.2,2523402,122470,1076483851,4090033383,0.0617
N55,55,30,1650,7,1006159.2,193.7,311.5,2622898,131396,1089299886,4059753113,0.0646
N55,55,30,1650,8,1006113.4,195.1,312.6,2609945,130882,1093613261,4072836419,0.0641
N55,55,30,1650,9,1005988.7,194.2,310.2,2550259,125990,1079342890,4066806700,0.0627
N55,55,30,1650,10,1005547.1,195.1,314.6,2575317,126272,1083861646,4048293103,0.0636
N60,60,30,1800,1,998620.4,199.1,319.7,3569136,291272,1077534383,3969215965,0.0899
N60,60,30,1800,2,997834.5,199.1,320.7,3713067,293888,1062914840,3978713682,0.0933
N60,60,30,1800,3,998497.7,199.2,321.1,3615931,290015,1065923714,4012787062,0.0901
N60,60,30,1800,4,998900.1,199.2,320.7,3567492,290184,1044596927,4016118987,0.0888
N60,60,30,1800,5,998484.8,199.3,323.3,3650364,283455,1070288204,4002771457,0.0912
N60,60,30,1800,6,998871.6,199.5,321.6,3586979,285186,1064695162,3991815596,0.0899
N60,60,30,1800,7,998593.3,199.3,325.4,3678805,290567,1062940036,3964066593,0.0928
N60,60,30,1800,8,998258.0,199.7,321.2,3554613,280563,1055390655,3978570285,0.0893
N60,60,30,1800,9,999529.7,199.2,320.6,2446612,121540,1056062822,3975827859,0.0615
N60,60,30,1800,10,999118.1,198.9,320.9,2460494,117424,1051134284,3966282937,0.0620
N70,70,30,2100,1,982146.0,205.7,345.6,2525245,128949,1031956718,3737518432,0.0676
N70,70,30,2100,2,981727.0,205.6,348.2,2524461,124588,1020462280,3736641734,0.0676
N70,70,30,2100,3,981852.4,205.7,348.5,2507761,126740,1024900513,3747028320,0.0669
N70,70,30,2100,4,981511.0,205.1,347.2,2577546,127348,1043005703,3730850667,0.0691
N70,70,30,2100,5,982276.4,205.4,345.2,2528516,133522,1030478879,3726387191,0.0679
N70,70,30,2100,6,982747.7,205.8,347.5,2506564,124870,1010735498,3740429526,0.0670
N70,70,30,2100,7,981535.3,206.0,350.0,2494109,122035,1026670695,3756919237,0.0664
N70,70,30,2100,8,982146.7,205.6,343.9,2536519,123435,1010056881,3727735150,0.0680
N70,70,30,2100,9,980564.2,203.3,342.7,2785197,133439,1027262464,3718391374,0.0749
N70,70,30,2100,10,981839.4,205.3,345.3,2612707,128007,1024552441,3715402619,0.0703
N80,80,30,2400,1,964608.5,216.2,371.3,2366229,120013,982367792,3539158888,0.0669
N80,80,30,2400,2,962946.5,213.3,368.7,2374442,122800,999534164,3537066692,0.0671
N80,80,30,2400,3,965042.2,215.3,366.5,2340161,117224,986190648,3511498184,0.0666
N80,80,30,2400,4,965253.7,215.1,367.4,2324849,122626,987791947,3530325221,0.0659
N80,80,30,2400,5,965213.4,216.0,371.6,2369738,124897,994600654,3551548841,0.0667
N80,80,30,2400,6,965568.7,215.1,368.0,2346549,117709,987482148,3521298002,0.0666
N80,80,30,2400,7,965004.1,214.9,369.3,2361883,114927,993817281,3505635375,0.0674
N80,80,30,2400,8,964469.6,215.4,369.2,2267525,112948,995346753,3519638638,0.0644
N80,80,30,2400,9,964652.1,214.7,368.2,2389977,116643,988606724,3520559293,0.0679
N80,80,30,2400,10,964894.6,215.7,370.8,2301647,113436,997099339,3499362371,0.0658
N90,90,30,2700,1,951875.9,222.9,393.5,3128284,272268,967933384,3346274263,0.0935
N90,90,30,2700,2,951755.8,222.8,394.3,3203218,270954,949275812,3361637108,0.0953
N90,90,30,2700,3,952937.2,222.5,392.4,3164008,272550,957340510,3335394313,0.0949
N90,90,30,2700,4,952039.1,223.0,395.7,2753965,233654,962821195,3352467340,0.0821
N90,90,30,2700,5,952440.0,221.9,388.4,3107736,269959,961273126,3374291176,0.0921
N90,90,30,2700,6,952082.0,222.4,389.8,3206095,276690,949831057,3385187466,0.0947
N90,90,30,2700,7,952419.8,222.7,393.2,3190987,272777,961465220,3353549937,0.0952
N90,90,30,2700,8,951445.2,222.3,390.9,2950784,230656,949101203,3365081232,0.0877
N90,90,30,2700,9,952509.5,222.8,392.1,2492861,161976,955053604,3349803161,0.0744
N90,90,30,2700,10,952629.2,222.3,390.6,2535843,156430,950076641,3357229819,0.0755
N100,100,30,3000,1,938365.4,228.9,419.3,3003447,263482,923101720,3214398958,0.0934
N100,100,30,3000,2,938602.8,228.7,418.5,2232949,132615,907359035,3207771064,0.0696
N100,100,30,3000,3,938802.1,228.5,417.5,2099737,100835,909256448,3204105992,0.0655
N100,100,30,3000,4,938341.5,229.1,419.8,2397630,181005,919266387,3220017671,0.0745
N100,100,30,3000,5,938719.3,227.9,416.1,2214695,105364,912178710,3205412647,0.0691
N100,100,30,3000,6,938421.9,229.7,419.3,2046465,105451,928046968,3218767622,0.0636
N100,100,30,3000,7,940102.7,228.5,416.7,2686298,224193,919763009,3191796325,0.0842
N100,100,30,3000,8,939350.5,228.6,418.8,2639281,222389,909159034,3204391078,0.0824
N100,100,30,3000,9,939557.5,229.0,418.6,2564336,226450,913432491,3192920807,0.0803
N100,100,30,3000,10,938909.1,228.6,418.9,2616250,220675,910995573,3213734726,0.0814
N125,125,30,3750,1,914256.3,245.3,473.3,2815521,233643,866083458,2952859003,0.0953
N125,125,30,3750,2,916013.3,245.2,468.6,2798516,232879,863051553,2964787818,0.0944
N125,125,30,3750,3,913858.6,245.9,475.5,2740165,226829,865052195,2930839867,0.0935
N125,125,30,3750,4,912558.9,244.0,471.0,2852467,228093,862201242,2953645947,0.0966
N125,125,30,3750,5,914149.5,246.0,475.3,2787396,225064,875912220,2946387882,0.0946
N125,125,30,3750,6,913631.1,245.1,473.2,2363771,139294,854558412,2934773485,0.0805
N125,125,30,3750,7,912075.8,244.4,470.4,2270886,109949,876269974,2924239277,0.0777
N125,125,30,3750,8,915039.2,245.3,471.3,2572862,185983,863974186,2958888858,0.0870
N125,125,30,3750,9,912749.9,245.4,477.5,2701326,216732,876532947,2947211034,0.0917
N125,125,30,3750,10,914237.2,244.7,471.4,2609363,193777,874146540,2952933029,0.0884
N150,150,30,4500,1,849202.6,279.4,536.8,1614476,94380,772101872,2624091225,0.0615
N150,150,30,4500,2,848820.4,280.8,540.4,2018183,164539,757843544,2646323382,0.0763
N150,150,30,4500,3,848797.3,280.7,537.3,1569746,77184,781701468,2628273757,0.0597
N150,150,30,4500,4,848090.7,280.2,536.7,1638583,74390,780217536,2644230223,0.0620
N150,150,30,4500,5,848719.6,281.3,539.4,1521839,76326,779185108,2623978354,0.0580
N150,150,30,4500,6,849086.5,278.7,537.0,1680910,77513,770716506,2636710221,0.0638
N150,150,30,4500,7,848396.2,281.7,536.7,1543317,75879,774137535,2654025444,0.0582
N150,150,30,4500,8,848691.8,281.6,539.9,1645563,81867,799436087,2626791903,0.0626
N150,150,30,4500,9,849010.6,278.3,534.6,1532279,73988,784619427,2655621323,0.0577
N150,150,30,4500,10,848741.2,281.3,537.0,1617659,79068,769146073,2680352730,0.0604
N175,175,30,5250,1,824251.9,297.4,595.9,967813,45523,715363318,2460009222,0.0393
N175,175,30,5250,2,824898.4,297.3,595.1,992273,48069,722377696,2451164221,0.0405
N175,175,30,5250,3,824256.5,298.2,600.6,951582,44184,742442502,2457374720,0.0387
N175,175,30,5250,4,824722.4,298.0,601.8,836665,38722,737419184,2463120014,0.0340
N175,175,30,5250,5,824314.1,297.3,597.2,1263720,70029,717774159,2471240683,0.0511
N175,175,30,5250,6,823740.6,296.3,592.3,1552192,72333,730345117,2446216588,0.0635
N175,175,30,5250,7,823515.8,297.0,597.4,1378281,59042,724409756,2470197298,0.0558
N175,175,30,5250,8,822990.5,296.9,594.1,1501099,68976,719521650,2456817444,0.0611
N175,175,30,5250,9,823290.4,298.3,597.5,1025067,49526,719589753,2474184204,0.0414
N175,175,30,5250,10,824565.7,297.4,593.6,971327,42119,708771612,2471408389,0.0393
N200,200,30,6000,1,818946.0,303.8,650.7,790471,40133,709987045,2349880339,0.0336
N200,200,30,6000,2,819467.3,305.3,651.7,700561,38521,705030121,2373761007,0.0295
N200,200,30,6000,3,818188.1,305.3,658.0,787254,38830,717447939,2364205397,0.0333
N200,200,30,6000,4,819529.4,305.0,654.8,697214,34681,727421870,2362823319,0.0295
N200,200,30,6000,5,819692.6,304.9,650.7,734672,32629,716416558,2345584659,0.0313
N200,200,30,6000,6,819585.2,303.8,649.5,927043,40526,710552232,2346698456,0.0395
N200,200,30,6000,7,819009.4,304.7,655.0,720312,36332,711711038,2352992554,0.0306
N200,200,30,6000,8,820849.8,305.2,652.4,708811,32657,726006186,2328970349,0.0304
N200,200,30,6000,9,820281.8,304.4,654.1,731503,34482,718917532,2339479814,0.0313
N200,200,30,6000,10,820105.5,303.8,645.1,737074,35727,721640024,2345723892,0.0314
